"441d4256-b730-d267-ecdf-ce6c54be5394"|"0955806-87.2000.0.59.6684"|"AP"|"projudi-sc"|"Rob Bradley"|"2004-05-21"|"2016-10-22"
"f33487cc-9add-235b-3996-9dac4e7ba2b8"|"8670606-63.2000.4.59.5009"|"CE"|"pje-ms"|"Lakia Kerr"|"1998-01-05"|"2017-05-14"
"7a1cf75f-3c29-b6b2-8d84-d95ef6db683f"|"8173464-11.2000.8.45.3192"|"AC"|"pje-mg"|"Dexter Hampton"|"2007-09-02"|"2017-06-29"
"95e4499b-5d9b-fb66-f093-b37b8afec775"|"8554685-99.2000.5.41.5218"|"ES"|"pje-ms"|"Sha Conway"|"2001-02-16"|"2016-04-04"
"afa554c4-52c7-e614-c96e-07f1b18fdb3f"|"3920415-22.2000.4.69.1509"|"AL"|"pje-ro"|"Nick Fernandez"|"2004-10-12"|"2018-06-10"
"ee83b7c3-f17b-b5de-2163-3cb803a2e6a3"|"7434117-00.2000.2.05.2511"|"ES"|"pje-ba"|"Randall Mcbride"|"1999-12-21"|"2017-01-21"
"08df8ef4-8536-cb47-622d-da40dcb6210e"|"4699113-68.2000.3.78.2710"|"RO"|"pje-rj"|"Ellsworth Fields"|"1995-10-01"|"2018-12-22"
"905a6548-6c49-4982-0a3b-69dc29dc3840"|"4362990-71.2000.4.11.6679"|"RS"|"pje-pe"|"Garland Cherry"|"2005-01-05"|"2016-04-04"
"551957f6-997b-cbd0-0b81-af46068fda29"|"3537470-96.2000.5.71.6066"|"MA"|"projudi-sc"|"Merlin Ferguson"|"2009-01-18"|"2018-06-15"
"b0968255-4909-202b-dd48-578922021006"|"6524431-62.2000.9.03.5922"|"AM"|"pje-pb"|"Lenita Stevenson"|"2007-05-17"|"2018-07-16"
"7542f730-bd8b-b1cf-c3dc-aec5944acb63"|"2487409-13.2000.2.16.1010"|"RS"|"pje-rr"|"David Pugh"|"1996-06-17"|"2016-07-05"
"253e884e-ad03-f574-f47f-ebff67c29143"|"6273783-16.2000.3.75.8092"|"AC"|"projudi-sc"|"Danilo Keith"|"2002-05-19"|"2016-08-11"
"9995505e-eb2c-4123-6fa0-08070829cc92"|"6504959-78.2000.6.16.1778"|"SE"|"projudi-al"|"Laveta Melton"|"2013-10-03"|"2016-05-08"
"2b9cedb6-83e6-ae65-4a49-041452c26f70"|"3256628-88.2000.8.91.7010"|"PR"|"esaj-pb"|"Darrin Garrett"|"2013-04-09"|"2018-02-03"
"eacc6df0-c7e7-25bd-9d6f-e753a15994e4"|"1791452-14.2000.7.22.1915"|"MA"|"projudi-rn"|"Loree Stein"|"2002-12-22"|"2018-06-02"
"46065a17-f52b-5567-3dac-b0a22eab83ad"|"8732241-74.2000.0.50.5769"|"PE"|"esaj-ap"|"Scottie Abbott"|"2001-12-26"|"2017-08-13"
"1d48f030-3037-c1a4-1806-2bededf53d7b"|"7925803-73.2000.4.53.1490"|"GO"|"pje-rs"|"Donnell Kirkland"|"2005-01-07"|"2017-12-15"
"3154a68e-5f9b-aa83-c59e-6dcd81a9d4e4"|"2460289-26.2000.9.84.1419"|"PR"|"esaj-se"|"Valentine O'donnell"|"2000-12-13"|"2018-06-10"
"70c35e45-d870-ede3-1f81-f20c786a8ed6"|"7032188-65.2000.1.24.8291"|"AP"|"esaj-sc"|"Sherilyn Henson"|"2008-10-28"|"2018-02-13"
"70c39f60-b004-0d44-e878-50210191a33d"|"9643679-75.2000.9.61.6295"|"RN"|"pje-se"|"Neal Duffy"|"2009-12-29"|"2018-11-01"
"e8886bdd-30c1-9998-1108-5a581b879af7"|"5582339-08.2000.8.60.2620"|"GO"|"pje-am"|"Shaunda Riddle"|"2013-05-10"|"2016-03-23"
"1951bc99-17f1-b058-29b2-8498a9b759b7"|"6934531-64.2000.8.59.2664"|"MA"|"projudi-ce"|"Wilmer Marquez"|"2012-09-14"|"2016-04-10"
"ad17ed6c-208f-dcd5-0e5c-f96e89a1fef9"|"2748358-59.2000.6.57.4186"|"PR"|"projudi-pe"|"Carline Webster"|"2010-10-15"|"2018-08-29"
"225d792e-9727-8724-59d3-1f62441a5741"|"8127933-87.2000.7.11.5635"|"CE"|"projudi-pi"|"Chad Donovan"|"2010-09-06"|"2016-01-03"
"dd327c28-ac95-8ef6-df9e-a35e15207a83"|"7586822-58.2000.2.68.5709"|"AC"|"projudi-go"|"Malcolm Carter"|"2009-12-31"|"2018-08-04"
"5332d83e-2b3e-3bc0-a173-ca06c34e8ba4"|"8423179-56.2000.7.65.2587"|"TO"|"esaj-ro"|"Boyd Sanchez"|"2015-02-23"|"2018-12-15"
"49d4a642-9240-5061-0450-d60c3091f715"|"3376187-53.2000.1.99.5781"|"PE"|"pje-df"|"Jen Graves"|"2000-11-13"|"2018-09-08"
"2112865d-30e4-96bf-932b-1bce1dd62afe"|"4033457-74.2000.3.34.8979"|"RR"|"esaj-am"|"Sandy Humphrey"|"2005-06-20"|"2018-08-25"
"3d329de7-7fd0-ae9b-599d-f02db85f11cf"|"5343168-22.2000.1.62.8732"|"CE"|"pje-sp"|"Shani Hill"|"1993-12-19"|"2016-01-15"
"62092639-cfe5-d51c-7271-c1f4f4bbdd52"|"4366863-16.2000.6.58.7741"|"DF"|"projudi-ms"|"Jason Meyers"|"2005-01-28"|"2016-01-16"
"d1e31762-aa57-45f8-6daf-7f2bdc121a46"|"3696954-38.2000.8.91.3231"|"AP"|"projudi-se"|"Pamila Hendrix"|"2009-10-24"|"2016-05-13"
"61ed7795-7d57-8386-fc50-874b94b57b4e"|"4676574-78.2000.3.54.4693"|"SC"|"projudi-am"|"Latoria Mccarthy"|"1997-03-24"|"2016-05-18"
"fd0ad8ab-e5b4-b7ad-7883-d60d277e8d09"|"6103268-24.2000.1.03.4900"|"MG"|"projudi-mt"|"Hayden Gonzales"|"2005-05-26"|"2016-10-12"
"fdb29354-0d2b-ba9e-1ef6-61ccdbc26ad1"|"2096811-92.2000.3.46.9072"|"DF"|"esaj-ms"|"Hai Hill"|"2011-06-20"|"2016-12-12"
"b66e3267-22e5-e1ff-8712-5017e54708f6"|"6617480-84.2000.5.13.2668"|"SC"|"projudi-es"|"Edyth Aguilar"|"1993-01-16"|"2017-07-21"
"d872947b-eab3-1db7-e1d7-fe4eadf2570d"|"3123290-48.2000.0.48.5406"|"RS"|"projudi-ac"|"Gregg Carroll"|"2012-10-25"|"2017-12-03"
"48c11b0e-0562-e7b5-ed46-bda817432e44"|"1031531-96.2000.7.22.7455"|"PB"|"pje-ce"|"Renay Contreras"|"2013-05-06"|"2016-08-01"
"daacdcbc-46e0-778c-57eb-a505d1baa070"|"8535249-47.2000.1.39.3015"|"TO"|"projudi-pr"|"Bobbye Mcmahon"|"2009-08-15"|"2017-05-02"
"f833f2a7-080a-6295-920c-5da2e530c932"|"6518511-66.2000.0.36.1383"|"MS"|"pje-pe"|"Joan Delaney"|"1997-09-06"|"2018-08-17"
"93904f9b-930a-2294-7918-6ba09ffce480"|"8525413-13.2000.6.72.2569"|"DF"|"pje-rj"|"Pete Rosales"|"2006-06-12"|"2016-04-13"
"ab86d417-5476-0cc9-b4af-cc6b74ac9fc5"|"8747882-16.2000.4.58.3883"|"PI"|"esaj-ro"|"Denny Medina"|"2007-03-24"|"2018-10-28"
"c74bc08b-164f-a339-b732-e2a8cb720747"|"8308883-95.2000.1.17.1485"|"ES"|"esaj-pa"|"Camie Tate"|"1996-05-11"|"2018-10-25"
"6034a0d0-176e-afec-dd60-c6cd46af449d"|"3308626-48.2000.5.76.9141"|"PB"|"pje-am"|"Donte Blanchard"|"1993-04-12"|"2018-10-16"
"64ffb7c3-a101-6a3e-42f3-102e4b45931d"|"5493088-24.2000.5.42.7304"|"RR"|"esaj-es"|"Rick Nash"|"2015-10-28"|"2016-08-22"
"a498a54f-1b68-b783-6747-f581b142b2e2"|"2087048-63.2000.0.13.7375"|"AC"|"esaj-rs"|"Ling Kidd"|"2015-05-14"|"2016-12-06"
"4e5284cc-3d01-b4cf-e74e-5e36768e9eb7"|"8642109-46.2000.5.16.6579"|"GO"|"pje-ac"|"Otis Mccall"|"2001-04-06"|"2017-05-29"
"2b229ffc-af1f-01d2-a96f-21bc8b8b9243"|"1033159-75.2000.6.37.2267"|"CE"|"projudi-es"|"Anette Wright"|"2010-02-27"|"2018-10-06"
"29b26af4-fe14-a950-34a9-8e40525f08c5"|"2322662-54.2000.7.76.0406"|"AC"|"esaj-sp"|"Kristle Mccullough"|"2001-10-25"|"2018-06-02"
"8178f34a-5f2f-8f95-b062-a3bc1de03170"|"7330015-56.2000.4.26.3820"|"PB"|"projudi-go"|"Sabine Klein"|"2003-06-21"|"2017-02-22"
"b4c69ec1-c097-7aa9-8858-9eff58ca9718"|"6618240-50.2000.9.55.8805"|"AC"|"projudi-pb"|"Maximo Munoz"|"2001-09-06"|"2018-05-17"
"170221bf-e248-4817-db80-0e9ea3dff5f2"|"3747891-62.2000.8.44.9531"|"MS"|"pje-rs"|"Antony Kirk"|"2002-05-12"|"2017-06-01"
"a6a643b9-be27-7a13-2bd3-fa4e068220cc"|"5456275-19.2000.0.76.2822"|"CE"|"pje-mt"|"Karly Sawyer"|"1995-02-20"|"2018-04-28"
"3262f103-d23e-dfff-5842-a00904c0c166"|"2025055-34.2000.0.66.1736"|"PR"|"pje-mg"|"Elwood Mclean"|"1996-09-17"|"2018-01-21"
"b95286f7-b65e-202c-507c-055601742368"|"2368172-40.2000.3.77.0844"|"PA"|"esaj-pa"|"Merissa Pruitt"|"2009-10-30"|"2016-06-02"
"c93ee93c-717a-8871-9a1a-aff82cc8ebf4"|"3969274-56.2000.5.20.2481"|"GO"|"projudi-ba"|"Luigi Williams"|"2007-06-02"|"2017-10-13"
"0c486e1c-8328-2b0e-e43a-df3f960cc2aa"|"2650171-32.2000.5.56.9704"|"SC"|"pje-ba"|"Elinore Shelton"|"2002-09-12"|"2017-09-30"
"4475484b-3175-5ac9-51e1-9554de0ac140"|"0236303-72.2000.2.35.0118"|"AP"|"projudi-ce"|"Humberto Lynn"|"2003-05-07"|"2017-09-26"
"69eb8405-286a-7ce0-2b1b-3929df4dfdd0"|"6601823-02.2000.9.78.7738"|"ES"|"esaj-se"|"Laurence Russell"|"2004-08-26"|"2016-10-14"
"4e9079da-71d6-a685-6cdf-e110c2646396"|"5768050-99.2000.5.31.3518"|"MG"|"pje-to"|"Boris Colon"|"2015-09-25"|"2016-04-09"
"3979ead2-7973-dc0c-7f4a-0267faeb5b25"|"7791866-23.2000.2.30.2651"|"ES"|"projudi-ba"|"Tinisha Velez"|"2015-11-13"|"2017-10-16"
"755eb832-7b7a-0fa0-8d7c-105cd92b2670"|"4968139-29.2000.2.88.4676"|"TO"|"projudi-pb"|"Joeann Olsen"|"1993-11-18"|"2018-10-20"
"329d8481-56da-1105-7a4e-007f10a4cf74"|"8525215-61.2000.5.95.2311"|"DF"|"esaj-ba"|"Chet Cobb"|"2011-04-04"|"2017-10-06"
"f42a1adb-1147-41aa-502d-e2801db692f3"|"0196631-39.2000.6.67.0372"|"RO"|"projudi-sc"|"Cornell Pruitt"|"2013-10-05"|"2017-09-22"
"c93f16b6-81e1-2ddb-d8db-5d3c998c68e8"|"9552259-98.2000.6.81.0600"|"SE"|"esaj-ce"|"Cruz Richmond"|"2015-12-04"|"2016-01-28"
"746a8c8a-f89a-673d-4101-b0c15fca3a77"|"9009448-26.2000.8.43.9263"|"RN"|"pje-ba"|"Granville Roach"|"1995-02-14"|"2016-03-25"
"b12dc340-361b-9b2f-383c-7f72e6c15d11"|"1707038-22.2000.8.40.4736"|"AL"|"projudi-pb"|"Leena Schneider"|"2005-05-11"|"2017-01-12"
"57ce25c0-a975-4660-6465-f1dd0efb7cbf"|"1225973-12.2000.4.87.9561"|"MG"|"pje-df"|"Hung Hunt"|"2005-09-12"|"2018-09-26"
"0404c4c1-52ae-3c6d-afc6-945d13b4b1be"|"7086021-54.2000.0.80.5346"|"RS"|"projudi-mg"|"Sharan Espinoza"|"2002-04-15"|"2017-07-17"
"c0d52ebc-e389-dcd1-2772-230bc03abe33"|"3645456-83.2000.1.97.5750"|"MT"|"esaj-pi"|"Rudolf Rivas"|"2000-05-17"|"2018-01-27"
"a5921074-e6d3-2214-59e2-4a452968543b"|"7435542-51.2000.7.20.7637"|"MA"|"pje-se"|"Isaias Savage"|"1994-02-07"|"2016-08-16"
"ec724b4c-f798-d43b-ebac-eba77fd148ad"|"6959427-81.2000.2.24.3139"|"AP"|"projudi-se"|"Hue Espinoza"|"2008-08-20"|"2017-05-06"
"10f65e88-5376-c6c4-904c-a213066485a5"|"8426607-52.2000.2.19.3357"|"BA"|"pje-se"|"Debera Aguilar"|"2013-04-11"|"2016-12-16"
"c9e77c81-122e-fbb2-3e72-7a971ba7f333"|"9559978-15.2000.0.68.3073"|"MS"|"pje-pe"|"Saran Rivera"|"2009-05-04"|"2018-04-18"
"11c9ef6d-f156-3377-857e-f3b197d2718c"|"1295603-22.2000.5.35.1466"|"RN"|"esaj-pa"|"Tad Bolton"|"2012-06-24"|"2017-05-10"
"ae3b6247-a94e-089f-ea9c-04f40e66a781"|"8053110-73.2000.6.35.2111"|"MA"|"pje-mg"|"Jama Blackwell"|"2015-03-01"|"2018-07-19"
"1049603c-ad6f-8841-78cd-c993e9ccc069"|"6301442-58.2000.4.33.1865"|"RJ"|"esaj-pr"|"Aleen Martin"|"2000-08-23"|"2016-01-19"
"430c96f7-9519-bd84-ee88-d9f7bff3337b"|"0036487-04.2000.0.97.0255"|"ES"|"projudi-al"|"Willis Lara"|"2013-07-08"|"2016-07-22"
"3cbfa730-3ac2-83f0-c416-22745c2e38bb"|"5691039-31.2000.9.19.8817"|"PB"|"esaj-am"|"Al Cannon"|"1999-04-20"|"2016-05-05"
"970489fb-117e-b776-9fda-f25a87d536ed"|"5302187-52.2000.2.69.2727"|"SE"|"pje-es"|"Luana Head"|"2007-03-10"|"2016-09-03"
"0fec9408-e741-92c0-f5d6-2d7b39f8ac82"|"5533272-29.2000.6.98.6199"|"RJ"|"esaj-al"|"Ethan Robles"|"2015-06-11"|"2016-03-18"
"20c589b8-9cc3-8f26-a205-81447275e3a5"|"8051280-18.2000.6.64.2709"|"PE"|"pje-rj"|"Freddie Cantrell"|"2004-03-18"|"2018-01-10"
"0847782d-1c19-4bd9-feb2-1638a63fa1aa"|"4933972-33.2000.6.65.4635"|"RN"|"pje-am"|"Jeni Mercado"|"1996-03-23"|"2016-04-29"
"a815edb6-2acd-b554-0857-dbd9b7e0b68b"|"1965614-06.2000.1.09.9728"|"AC"|"esaj-pi"|"Maragret England"|"2001-09-09"|"2018-08-04"
"3dbb0964-c8cf-b760-71a0-925a4fc4bdaa"|"0396333-80.2000.4.61.0571"|"PA"|"pje-pr"|"Tory Colon"|"2004-11-17"|"2017-01-10"
"b5e33ebf-e0c9-f303-c918-66a01a92d2a7"|"4794025-01.2000.4.64.5274"|"RR"|"esaj-to"|"Dulcie Joyner"|"1997-07-26"|"2017-02-07"
"2a74f07a-e6ab-bbb3-7586-810480d51c0f"|"7267303-51.2000.5.46.5925"|"RN"|"pje-ma"|"Marguerita Clements"|"2015-03-20"|"2016-10-30"
"0220477d-d20d-76d5-3dad-505834376c32"|"5196183-28.2000.5.99.6699"|"BA"|"esaj-ap"|"Katharyn Bradford"|"1999-10-15"|"2018-09-30"
"2edaecad-52c8-f9c4-48c0-46cb4986a5eb"|"7878589-27.2000.5.31.6777"|"ES"|"projudi-pa"|"Clifford Neal"|"1995-12-03"|"2016-08-26"
"f5c18d1f-7d56-ffef-8095-ce0275e8bee5"|"9896182-53.2000.6.82.2109"|"AM"|"pje-pb"|"Merilyn Wall"|"2014-11-13"|"2017-01-09"
"41f25ace-750b-dd37-a4f8-980dddcb0431"|"7149166-98.2000.4.87.2393"|"RO"|"projudi-ba"|"Lilliam Mills"|"2011-12-27"|"2018-11-16"
"0fdb8d80-6882-394d-9895-d0bc3c276f9d"|"5959141-93.2000.7.23.8757"|"RS"|"pje-al"|"Trevor Benton"|"2003-11-22"|"2016-05-23"
"cd126629-f472-ab3c-32a5-156204ccf465"|"9127356-16.2000.5.44.9462"|"PI"|"esaj-ce"|"Lamar Morton"|"2012-02-28"|"2017-05-28"
"f6268d1a-b7e7-4601-ba48-51b9f438d637"|"6365761-39.2000.7.49.3710"|"PA"|"pje-am"|"Martin Bowman"|"2012-09-12"|"2016-03-10"
"3b59d879-38dd-06eb-a8dc-cfb32cc8b6a7"|"0297584-99.2000.7.41.1089"|"GO"|"pje-mt"|"Victor Collins"|"2014-02-09"|"2017-02-06"
"11fe7577-a3cf-fdcd-0d8c-3081f98826bc"|"0587871-44.2000.2.33.8774"|"PI"|"projudi-am"|"Denyse Franco"|"1999-01-11"|"2016-03-21"
"e7907e40-d917-847c-1f9d-4abdce7d04b6"|"1588146-32.2000.1.90.2507"|"RN"|"pje-rj"|"Tobie Jefferson"|"2014-06-21"|"2016-05-31"
"131bdc81-78a4-2fba-45fa-264f2bb8506a"|"7892411-54.2000.9.40.0581"|"AP"|"projudi-rn"|"Francesco Reid"|"2015-05-02"|"2017-09-03"
"c02f45dc-2cf5-c6de-5225-272ea4b9f97d"|"7775433-05.2000.8.03.7665"|"PB"|"esaj-mt"|"Nolan George"|"2003-04-14"|"2016-05-17"
"51639db3-d576-f85a-a5e6-759518a943f9"|"7957952-62.2000.8.54.3060"|"PB"|"esaj-al"|"Jerome Hardin"|"2005-07-12"|"2018-06-16"
"19cc2af5-1724-046d-bd01-074d92611109"|"1289478-42.2000.2.83.8224"|"RN"|"esaj-df"|"Malena Mclean"|"2009-09-09"|"2016-09-28"
"1b068715-3514-840d-c9e7-14cc0907b47c"|"5475281-74.2000.6.16.9166"|"AM"|"projudi-go"|"Joey Gay"|"2015-12-08"|"2018-06-06"
"64fa7fa2-ecb1-3d51-3ad9-ecbbb8ca7390"|"5083991-72.2000.9.60.0507"|"MT"|"esaj-rs"|"Desmond Morgan"|"2012-09-25"|"2017-06-06"
"395a2eb6-06dd-3197-2d49-58bbbfa407a5"|"0887327-48.2000.8.34.5138"|"AC"|"projudi-sc"|"Maurice Beach"|"2002-12-14"|"2018-11-15"
"6cff5244-7045-c497-aa0a-c581ac4f0af0"|"6780378-10.2000.9.25.0432"|"BA"|"projudi-rs"|"Sharmaine Patterson"|"2000-10-24"|"2017-06-29"
"0866a361-1096-0163-15da-a24cefc44004"|"7826279-58.2000.1.62.2847"|"MS"|"pje-pa"|"Barbar Harding"|"1993-07-21"|"2016-06-14"
"04417239-54bb-f978-c281-3f7d5764d9e9"|"4259122-67.2000.1.38.8155"|"PE"|"pje-pe"|"Basil Irwin"|"1999-05-23"|"2017-10-09"
"d7791b5b-3daa-cc9d-5854-cc7b904133c7"|"0052751-59.2000.8.99.3358"|"RS"|"pje-df"|"Denny Mitchell"|"2005-02-03"|"2018-03-08"
"8f855c0d-1c9a-1564-11af-770d932a029b"|"1623612-09.2000.3.01.1014"|"PR"|"projudi-ce"|"Lovella Dickson"|"2011-04-03"|"2018-08-30"
"cb5f8970-da2f-7cd6-8312-eb368a784e32"|"6424021-15.2000.3.50.1169"|"RR"|"esaj-pa"|"Natacha Maxwell"|"1997-01-11"|"2017-04-21"
"a2ddab19-8820-d439-8934-9304f08c991e"|"4230753-21.2000.8.51.7758"|"MA"|"esaj-ba"|"Antonetta Cooke"|"2005-05-27"|"2016-07-01"
"07748b5a-813b-2f57-eb05-474622861fe3"|"8540842-63.2000.8.04.8642"|"CE"|"esaj-go"|"Trinidad Chandler"|"2015-03-11"|"2017-09-16"
"1f2b88ed-e2f2-2686-8fbb-8bb16c74474e"|"3878307-14.2000.8.35.4926"|"MS"|"esaj-rr"|"Rayna Dunn"|"2014-01-12"|"2016-07-10"
"0514fee3-01c7-e51a-dee4-779708b90ff8"|"9955657-59.2000.5.38.8689"|"PR"|"projudi-mg"|"Cyndy Lindsey"|"1993-01-17"|"2016-05-13"
"d99f0027-9271-6b1b-d955-ccb9829f7f80"|"1415369-49.2000.5.02.4998"|"AP"|"pje-ms"|"Florrie Bentley"|"2003-09-21"|"2016-05-19"
"591decf7-6c69-f678-d99d-95ecdef5db1b"|"0471267-98.2000.3.69.6636"|"PR"|"pje-rr"|"Isaura Evans"|"2002-03-27"|"2016-05-06"
"035890e8-7556-98bd-b911-129a3b3d9ca6"|"8621447-31.2000.2.56.1693"|"CE"|"esaj-ce"|"Danny Nixon"|"2005-06-17"|"2018-11-28"
"71987d56-1093-628e-4934-491c00ed2565"|"7668744-11.2000.2.58.1362"|"GO"|"pje-pa"|"Sheba Velazquez"|"1994-08-28"|"2018-06-01"
"fb7d1d94-a266-739c-9272-c32daefe9e4d"|"3609668-27.2000.0.20.0698"|"RS"|"pje-ro"|"Johana Webster"|"1993-07-06"|"2016-09-07"
"f30484c7-13f4-b438-961a-648296c4df9d"|"5951796-88.2000.8.76.0581"|"SP"|"pje-ac"|"Flo Park"|"2007-05-01"|"2016-08-16"
"f1a3760a-f7b1-d9d9-c00d-17a29ce1b5ac"|"1629599-06.2000.8.20.7237"|"RR"|"projudi-ba"|"Lane Mitchell"|"1998-04-19"|"2016-06-04"
"28541ad1-5276-cc8e-bb47-1ded583e2d31"|"0014495-06.2000.5.04.6074"|"RN"|"projudi-sp"|"Ronny Forbes"|"2000-06-14"|"2018-12-28"
"15eeecbc-fcea-9544-ba6e-26eb1efd8e26"|"7883513-04.2000.8.22.1024"|"ES"|"pje-pr"|"Madie Smith"|"2008-08-01"|"2016-06-23"
"9263f9d5-3c7f-9084-7fd6-f5aecae593ad"|"7361011-23.2000.9.42.4226"|"RR"|"projudi-ma"|"Francisco Barnes"|"2008-06-24"|"2018-09-27"
"fd851351-bb9d-4873-795c-56769cd0c1cc"|"0381539-97.2000.3.90.8580"|"AM"|"pje-ap"|"Luna Lang"|"1996-02-15"|"2018-11-30"
"9e801ac4-3ec3-5612-1225-13f0b5fe071b"|"5564980-16.2000.8.32.3698"|"PR"|"pje-go"|"Rasheeda Montgomery"|"2004-11-05"|"2017-10-19"
"6c815cdf-972b-c6ed-0e07-3f987b437304"|"2988964-36.2000.2.79.2416"|"MS"|"pje-es"|"Samara Cote"|"2001-03-09"|"2016-03-28"
"147ab643-3b4a-f3be-a684-72b0282ae025"|"0806627-23.2014.6.35.2941"|"PE"|"pje-ce"|"Antonio Cabrera"|"2007-07-03"|"2018-04-05"
"f7ce6bdf-5bef-5903-9e48-4d06e8abc722"|"4238960-66.2000.6.78.1788"|"RO"|"projudi-ap"|"Sau Singleton"|"1993-05-25"|"2018-06-09"
"4b2e16be-774d-7437-78a0-f0455edfeba2"|"9747958-78.2000.4.13.1423"|"PI"|"pje-es"|"Cortez Bell"|"2010-05-27"|"2016-01-19"
"076afa36-d8dc-7f5c-f20d-a916b898c96c"|"5185606-64.2000.0.22.9999"|"RO"|"esaj-se"|"Laurence Fitzpatrick"|"2008-11-05"|"2017-01-19"
"6b9717f4-2fd8-99ce-9a1f-7f7ff29f3ff8"|"0285617-22.2000.1.88.8874"|"MA"|"esaj-ro"|"Santina Brock"|"2009-03-15"|"2016-02-20"
"25bddbda-bf2f-e5b2-c80f-00888cc7b80f"|"9395256-06.2000.6.09.2525"|"SP"|"esaj-ma"|"Jina Aguilar"|"2000-08-15"|"2016-06-12"
"072faa01-daf0-65d1-99ba-a3141cb89edb"|"1415231-56.2000.8.48.1726"|"AC"|"pje-to"|"Neida Moore"|"1999-10-31"|"2018-04-10"
"ac8075e0-4b46-b142-dfd9-6f9cf6a931d3"|"4838730-14.2000.6.56.4770"|"CE"|"esaj-rr"|"Chas Freeman"|"2007-01-18"|"2017-09-12"
"a0488118-1559-0211-ed48-c2f3fd004d2c"|"4310492-25.2000.0.23.2333"|"CE"|"esaj-ac"|"Jaimee Levy"|"1997-10-20"|"2016-02-12"
"47259fb3-91a1-734c-ef46-cca02e6c4b2e"|"3963220-31.2000.7.31.4128"|"PI"|"esaj-rr"|"Terrance Macdonald"|"1996-10-10"|"2016-06-18"
"96fa155a-a9bb-afc6-a51a-13d3a36694df"|"5108935-74.2000.5.17.1558"|"MA"|"pje-mt"|"Herbert Ramsey"|"2007-02-16"|"2017-09-27"
"bf476318-bca3-8842-a99f-1f5bcf128f93"|"6777657-11.2000.8.58.0259"|"BA"|"pje-al"|"Sean Maldonado"|"2013-06-18"|"2018-03-09"
"372162d7-77f8-abcf-f0b0-5bef8fd25e1e"|"1709801-63.2000.1.91.2540"|"PB"|"pje-mt"|"Brenton Daugherty"|"1998-05-31"|"2018-12-24"
"7d266d80-c683-f63a-5eea-5d93ca1c2b30"|"1560756-64.2000.5.17.0330"|"MG"|"pje-df"|"Kandra Bowen"|"2004-03-07"|"2018-09-30"
"33d9708e-e545-44fc-d725-1c131e4ddf3e"|"0932918-58.2000.0.79.7471"|"RO"|"projudi-sp"|"Nelson Wolfe"|"2003-08-08"|"2018-09-05"
"e1788c50-1a90-cf98-0c06-dc7b29ecdce4"|"1052310-36.2000.5.57.9381"|"SE"|"esaj-ma"|"Mandie Compton"|"2006-02-26"|"2016-09-24"
"efbffe3d-e772-b8e6-3aad-7d0b666bdd08"|"2579878-51.2000.0.07.0056"|"TO"|"esaj-sp"|"Marvella Butler"|"1993-01-29"|"2016-06-28"
"80b96627-a5f7-ad60-2090-74d537b3ed69"|"3449589-03.2000.1.94.5834"|"AP"|"projudi-am"|"Homer Walls"|"2010-03-31"|"2018-04-12"
"28de30c1-5294-2540-dee5-ca1bea51c06b"|"2593202-62.2000.0.64.9973"|"SC"|"pje-go"|"Madaline Clements"|"2009-02-07"|"2018-02-28"
"e176186b-2007-ca56-ebb7-b4b56e5bc2c5"|"8470331-75.2000.5.82.7156"|"RO"|"esaj-rj"|"Sal Miles"|"2010-07-28"|"2017-05-08"
"f2d9bc61-8cd2-0f28-a48c-f2469ed618e7"|"8797262-34.2000.2.26.6277"|"PR"|"projudi-pb"|"Malika Reed"|"1994-04-19"|"2017-05-08"
"097bcb38-1441-d8f8-00aa-09f2a6bf2ebc"|"9834836-28.2000.0.01.1201"|"PE"|"esaj-sp"|"Wilfredo Hudson"|"1994-01-11"|"2016-10-08"
"ac792e44-10a6-8372-c1fb-83d1c3350fa0"|"1276161-26.2000.5.46.9707"|"SC"|"esaj-ce"|"Edris Workman"|"1994-10-28"|"2018-08-14"
"4f7f4f13-b54f-8e8d-f65c-dd7e9d86f6bd"|"4858308-41.2000.3.96.1053"|"RN"|"pje-se"|"Melvin Bonner"|"2014-06-03"|"2017-07-05"
"f552fef3-709d-8f65-91dc-a74b537c9a28"|"6943336-86.2000.6.00.4684"|"AL"|"pje-ba"|"Keren Marquez"|"2001-11-11"|"2016-05-11"
"eb236490-e088-9d67-f99c-71e08b3aecc4"|"4284172-20.2000.6.45.2740"|"RR"|"esaj-ac"|"Loren Reeves"|"2003-04-23"|"2017-10-30"
"09bdfb4b-59cd-0cba-1d14-0872e88da3f5"|"6537865-46.2000.4.40.4892"|"SP"|"esaj-se"|"Neda Henderson"|"1998-07-03"|"2018-12-06"
"6893cc5a-22ba-590c-8b46-afc597d7173a"|"9852553-74.2000.6.69.7946"|"AL"|"pje-ms"|"Ray Kelley"|"2007-10-17"|"2018-10-17"
"3edb90fc-0bda-fb9b-c07a-58c1c3587e26"|"6793626-69.2000.1.83.5044"|"RJ"|"esaj-pr"|"Grady Guy"|"2015-05-09"|"2016-03-29"
"9989b1ca-d5a0-ef1f-3169-74a5f8c11049"|"6748076-43.2000.0.32.7670"|"RR"|"pje-ms"|"Cameron Salas"|"1996-04-21"|"2016-05-12"
"6ca6952f-784e-1d2c-2272-c03d14a2a2e1"|"2312900-15.2000.8.32.5498"|"MA"|"projudi-ma"|"Jessenia Fernandez"|"2011-02-10"|"2017-11-25"
